year,month,local_avg_temp_C,local_avg_humidity,local_avg_wind_speed,LandAverageTemperature,LandMaxTemperature,LandMinTemperature,disease_class
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,13.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,5.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,1.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,5.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,5.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,5.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,5.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,5.0
2016,4,24.75,81.708333,1.291667,,,,1.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,5.0
2016,4,24.75,81.708333,1.291667,,,,1.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,1.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,5.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,5.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,11.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,5.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,5.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,5.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,1.0
2016,4,24.75,81.708333,1.291667,,,,1.0
2016,4,24.75,81.708333,1.291667,,,,1.0
2016,4,24.75,81.708333,1.291667,,,,1.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,5.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,5.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,5.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,10.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
2016,4,24.75,81.708333,1.291667,,,,8.0
